pais,continente,anio,variable,valor
Países Bajos,Europa,1957,poblacion,11026383
Países Bajos,Europa,1962,poblacion,11805689
Países Bajos,Europa,1967,poblacion,12596822
Países Bajos,Europa,1972,poblacion,13329874
Países Bajos,Europa,1977,poblacion,13852989
Países Bajos,Europa,1982,poblacion,14310401
Países Bajos,Europa,1987,poblacion,14665278
Países Bajos,Europa,1992,poblacion,15174244
Países Bajos,Europa,1997,poblacion,15604464
Países Bajos,Europa,2002,poblacion,16122830
Países Bajos,Europa,2007,poblacion,16570613
Nueva Zelanda,Oceanía,1952,poblacion,1994794
Nueva Zelanda,Oceanía,1957,poblacion,2229407
Nueva Zelanda,Oceanía,1962,poblacion,2488550
Nueva Zelanda,Oceanía,1967,poblacion,2728150
Nueva Zelanda,Oceanía,1972,poblacion,2929100
Nueva Zelanda,Oceanía,1977,poblacion,3164900
Nueva Zelanda,Oceanía,1982,poblacion,3210650
Nueva Zelanda,Oceanía,1987,poblacion,3317166
Nueva Zelanda,Oceanía,1992,poblacion,3437674
Nueva Zelanda,Oceanía,1997,poblacion,3676187
Nueva Zelanda,Oceanía,2002,poblacion,3908037
Nueva Zelanda,Oceanía,2007,poblacion,4115771
Nicaragua,Américas,1952,poblacion,1165790
Nicaragua,Américas,1957,poblacion,1358828
Nicaragua,Américas,1962,poblacion,1590597
Nicaragua,Américas,1967,poblacion,1865490
Nicaragua,Américas,1972,poblacion,2182908
Nicaragua,Américas,1977,poblacion,2554598
Nicaragua,Américas,1982,poblacion,2979423
Nicaragua,Américas,1987,poblacion,3344353
Nicaragua,Américas,1992,poblacion,4017939
Nicaragua,Américas,1997,poblacion,4609572
Nicaragua,Américas,2002,poblacion,5146848
Nicaragua,Américas,2007,poblacion,5675356
Niger,África,1952,poblacion,3379468
Niger,África,1957,poblacion,3692184
Niger,África,1962,poblacion,4076008
Niger,África,1967,poblacion,4534062
Niger,África,1972,poblacion,5060262
Niger,África,1977,poblacion,5682086
Niger,África,1982,poblacion,6437188
Niger,África,1987,poblacion,7332638
Niger,África,1992,poblacion,8392818
Niger,África,1997,poblacion,9666252
Niger,África,2002,poblacion,11140655
Niger,África,2007,poblacion,12894865
Nigeria,África,1952,poblacion,33119096
Nigeria,África,1957,poblacion,37173340
Nigeria,África,1962,poblacion,41871351
Nigeria,África,1967,poblacion,47287752
Nigeria,África,1972,poblacion,53740085
Nigeria,África,1977,poblacion,62209173
Nigeria,África,1982,poblacion,73039376
Nigeria,África,1987,poblacion,81551520
Nigeria,África,1992,poblacion,93364244
Nigeria,África,1997,poblacion,106207839
Nigeria,África,2002,poblacion,119901274
Nigeria,África,2007,poblacion,135031164
Noruega,Europa,1952,poblacion,3327728
Noruega,Europa,1957,poblacion,3491938
Noruega,Europa,1962,poblacion,3638919
Noruega,Europa,1967,poblacion,3786019
Noruega,Europa,1972,poblacion,3933004
Noruega,Europa,1977,poblacion,4043205
Noruega,Europa,1982,poblacion,4114787
Noruega,Europa,1987,poblacion,4186147
Noruega,Europa,1992,poblacion,4286357
Noruega,Europa,1997,poblacion,4405672
Noruega,Europa,2002,poblacion,4535591
Noruega,Europa,2007,poblacion,4627926
Omán,Asia,1952,poblacion,507833
Omán,Asia,1957,poblacion,561977
Omán,Asia,1962,poblacion,628164
Omán,Asia,1967,poblacion,714775
Omán,Asia,1972,poblacion,829050
Omán,Asia,1977,poblacion,1004533
Omán,Asia,1982,poblacion,1301048
Omán,Asia,1987,poblacion,1593882
Omán,Asia,1992,poblacion,1915208
Omán,Asia,1997,poblacion,2283635
Omán,Asia,2002,poblacion,2713462
Omán,Asia,2007,poblacion,3204897
Pakistán,Asia,1952,poblacion,41346560
Pakistán,Asia,1957,poblacion,46679944
Pakistán,Asia,1962,poblacion,53100671
Pakistán,Asia,1967,poblacion,60641899
Pakistán,Asia,1972,poblacion,69325921
Pakistán,Asia,1977,poblacion,78152686
Pakistán,Asia,1982,poblacion,91462088
Pakistán,Asia,1987,poblacion,105186881
Pakistán,Asia,1992,poblacion,120065004
Pakistán,Asia,1997,poblacion,135564834
Pakistán,Asia,2002,poblacion,153403524
Pakistán,Asia,2007,poblacion,169270617
Panamá,Américas,1952,poblacion,940080
Panamá,Américas,1957,poblacion,1063506
Panamá,Américas,1962,poblacion,1215725
Panamá,Américas,1967,poblacion,1405486
Panamá,Américas,1972,poblacion,1616384
Panamá,Américas,1977,poblacion,1839782
Panamá,Américas,1982,poblacion,2036305
Panamá,Américas,1987,poblacion,2253639
Panamá,Américas,1992,poblacion,2484997
Panamá,Américas,1997,poblacion,2734531
Panamá,Américas,2002,poblacion,2990875
Panamá,Américas,2007,poblacion,3242173
Paraguay,Américas,1952,poblacion,1555876
Paraguay,Américas,1957,poblacion,1770902
Paraguay,Américas,1962,poblacion,2009813
Paraguay,Américas,1967,poblacion,2287985
Paraguay,Américas,1972,poblacion,2614104
Paraguay,Américas,1977,poblacion,2984494
Paraguay,Américas,1982,poblacion,3366439
Paraguay,Américas,1987,poblacion,3886512
Paraguay,Américas,1992,poblacion,4483945
Paraguay,Américas,1997,poblacion,5154123
Paraguay,Américas,2002,poblacion,5884491
Paraguay,Américas,2007,poblacion,6667147
Perú,Américas,1952,poblacion,8025700
Perú,Américas,1957,poblacion,9146100
Perú,Américas,1962,poblacion,10516500
Perú,Américas,1967,poblacion,12132200
Perú,Américas,1972,poblacion,13954700
Perú,Américas,1977,poblacion,15990099
Perú,Américas,1982,poblacion,18125129
Perú,Américas,1987,poblacion,20195924
Perú,Américas,1992,poblacion,22430449
Perú,Américas,1997,poblacion,24748122
Perú,Américas,2002,poblacion,26769436
Perú,Américas,2007,poblacion,28674757
Filipinas,Asia,1952,poblacion,22438691
Filipinas,Asia,1957,poblacion,26072194
Filipinas,Asia,1962,poblacion,30325264
Filipinas,Asia,1967,poblacion,35356600
Filipinas,Asia,1972,poblacion,40850141
Filipinas,Asia,1977,poblacion,46850962
Filipinas,Asia,1982,poblacion,53456774
Filipinas,Asia,1987,poblacion,60017788
Filipinas,Asia,1992,poblacion,67185766
Filipinas,Asia,1997,poblacion,75012988
Filipinas,Asia,2002,poblacion,82995088
Filipinas,Asia,2007,poblacion,91077287
Polonia,Europa,1952,poblacion,25730551
Polonia,Europa,1957,poblacion,28235346
Polonia,Europa,1962,poblacion,30329617
Polonia,Europa,1967,poblacion,31785378
Polonia,Europa,1972,poblacion,33039545
Polonia,Europa,1977,poblacion,34621254
Polonia,Europa,1982,poblacion,36227381
Polonia,Europa,1987,poblacion,37740710
Polonia,Europa,1992,poblacion,38370697
Polonia,Europa,1997,poblacion,38654957
Polonia,Europa,2002,poblacion,38625976
Polonia,Europa,2007,poblacion,38518241
Portugal,Europa,1952,poblacion,8526050
Portugal,Europa,1957,poblacion,8817650
Portugal,Europa,1962,poblacion,9019800
Portugal,Europa,1967,poblacion,9103000
Portugal,Europa,1972,poblacion,8970450
Portugal,Europa,1977,poblacion,9662600
Portugal,Europa,1982,poblacion,9859650
Portugal,Europa,1987,poblacion,9915289
Portugal,Europa,1992,poblacion,9927680
Portugal,Europa,1997,poblacion,10156415
Portugal,Europa,2002,poblacion,10433867
Portugal,Europa,2007,poblacion,10642836
Puerto Rico,Américas,1952,poblacion,2227000
Puerto Rico,Américas,1957,poblacion,2260000
Puerto Rico,Américas,1962,poblacion,2448046
Puerto Rico,Américas,1967,poblacion,2648961
Puerto Rico,Américas,1972,poblacion,2847132
Puerto Rico,Américas,1977,poblacion,3080828
Puerto Rico,Américas,1982,poblacion,3279001
Puerto Rico,Américas,1987,poblacion,3444468
Puerto Rico,Américas,1992,poblacion,3585176
Puerto Rico,Américas,1997,poblacion,3759430
Puerto Rico,Américas,2002,poblacion,3859606
Puerto Rico,Américas,2007,poblacion,3942491
Reunión,África,1952,poblacion,257700
Reunión,África,1957,poblacion,308700
Reunión,África,1962,poblacion,358900
Reunión,África,1967,poblacion,414024
Reunión,África,1972,poblacion,461633
Reunión,África,1977,poblacion,492095
Reunión,África,1982,poblacion,517810
Reunión,África,1987,poblacion,562035
Reunión,África,1992,poblacion,622191
Reunión,África,1997,poblacion,684810
Reunión,África,2002,poblacion,743981
Reunión,África,2007,poblacion,798094
Rumania,Europa,1952,poblacion,16630000
Rumania,Europa,1957,poblacion,17829327
Rumania,Europa,1962,poblacion,18680721
Rumania,Europa,1967,poblacion,19284814
Rumania,Europa,1972,poblacion,20662648
Rumania,Europa,1977,poblacion,21658597
Rumania,Europa,1982,poblacion,22356726
Rumania,Europa,1987,poblacion,22686371
Rumania,Europa,1992,poblacion,22797027
Rumania,Europa,1997,poblacion,22562458
Rumania,Europa,2002,poblacion,22404337
Rumania,Europa,2007,poblacion,22276056
Ruanda,África,1952,poblacion,2534927
Ruanda,África,1957,poblacion,2822082
Ruanda,África,1962,poblacion,3051242
Ruanda,África,1967,poblacion,3451079
Ruanda,África,1972,poblacion,3992121
Ruanda,África,1977,poblacion,4657072
Ruanda,África,1982,poblacion,5507565
Ruanda,África,1987,poblacion,6349365
Ruanda,África,1992,poblacion,7290203
Ruanda,África,1997,poblacion,7212583
Ruanda,África,2002,poblacion,7852401
Ruanda,África,2007,poblacion,8860588
Santo Tomé y Príncipe,África,1952,poblacion,60011
Santo Tomé y Príncipe,África,1957,poblacion,61325
Santo Tomé y Príncipe,África,1962,poblacion,65345
Santo Tomé y Príncipe,África,1967,poblacion,70787
Santo Tomé y Príncipe,África,1972,poblacion,76595
Santo Tomé y Príncipe,África,1977,poblacion,86796
Santo Tomé y Príncipe,África,1982,poblacion,98593
Santo Tomé y Príncipe,África,1987,poblacion,110812
Santo Tomé y Príncipe,África,1992,poblacion,125911
Santo Tomé y Príncipe,África,1997,poblacion,145608
Santo Tomé y Príncipe,África,2002,poblacion,170372
Santo Tomé y Príncipe,África,2007,poblacion,199579
Arabia Saudita,Asia,1952,poblacion,4005677
Arabia Saudita,Asia,1957,poblacion,4419650
Arabia Saudita,Asia,1962,poblacion,4943029
Arabia Saudita,Asia,1967,poblacion,5618198
Arabia Saudita,Asia,1972,poblacion,6472756
Arabia Saudita,Asia,1977,poblacion,8128505
Arabia Saudita,Asia,1982,poblacion,11254672
Arabia Saudita,Asia,1987,poblacion,14619745
Arabia Saudita,Asia,1992,poblacion,16945857
Arabia Saudita,Asia,1997,poblacion,21229759
Arabia Saudita,Asia,2002,poblacion,24501530
Arabia Saudita,Asia,2007,poblacion,27601038
Senegal,África,1952,poblacion,2755589
Senegal,África,1957,poblacion,3054547
Senegal,África,1962,poblacion,3430243
Senegal,África,1967,poblacion,3965841
Senegal,África,1972,poblacion,4588696
Senegal,África,1977,poblacion,5260855
Senegal,África,1982,poblacion,6147783
Senegal,África,1987,poblacion,7171347
Senegal,África,1992,poblacion,8307920
Senegal,África,1997,poblacion,9535314
Senegal,África,2002,poblacion,10870037
Senegal,África,2007,poblacion,12267493
Serbia,Europa,1952,poblacion,6860147
Serbia,Europa,1957,poblacion,7271135
Serbia,Europa,1962,poblacion,7616060
Serbia,Europa,1967,poblacion,7971222
Serbia,Europa,1972,poblacion,8313288
Serbia,Europa,1977,poblacion,8686367
Serbia,Europa,1982,poblacion,9032824
Serbia,Europa,1987,poblacion,9230783
Serbia,Europa,1992,poblacion,9826397
Serbia,Europa,1997,poblacion,10336594
Serbia,Europa,2002,poblacion,10111559
Serbia,Europa,2007,poblacion,10150265
Sierra Leona,África,1952,poblacion,2143249
Sierra Leona,África,1957,poblacion,2295678
Sierra Leona,África,1962,poblacion,2467895
Sierra Leona,África,1967,poblacion,2662190
Sierra Leona,África,1972,poblacion,2879013
Sierra Leona,África,1977,poblacion,3140897
Sierra Leona,África,1982,poblacion,3464522
Sierra Leona,África,1987,poblacion,3868905
Sierra Leona,África,1992,poblacion,4260884
Sierra Leona,África,1997,poblacion,4578212
Sierra Leona,África,2002,poblacion,5359092
Sierra Leona,África,2007,poblacion,6144562
Singapur,Asia,1952,poblacion,1127000
Singapur,Asia,1957,poblacion,1445929
Singapur,Asia,1962,poblacion,1750200
Singapur,Asia,1967,poblacion,1977600
Singapur,Asia,1972,poblacion,2152400
Singapur,Asia,1977,poblacion,2325300
Singapur,Asia,1982,poblacion,2651869
Singapur,Asia,1987,poblacion,2794552
Singapur,Asia,1992,poblacion,3235865
Singapur,Asia,1997,poblacion,3802309
Singapur,Asia,2002,poblacion,4197776
Singapur,Asia,2007,poblacion,4553009
Eslovaquia,Europa,1952,poblacion,3558137
Eslovaquia,Europa,1957,poblacion,3844277
Eslovaquia,Europa,1962,poblacion,4237384
Eslovaquia,Europa,1967,poblacion,4442238
Eslovaquia,Europa,1972,poblacion,4593433
Eslovaquia,Europa,1977,poblacion,4827803
Eslovaquia,Europa,1982,poblacion,5048043
Eslovaquia,Europa,1987,poblacion,5199318
Eslovaquia,Europa,1992,poblacion,5302888
Eslovaquia,Europa,1997,poblacion,5383010
Eslovaquia,Europa,2002,poblacion,5410052
Eslovaquia,Europa,2007,poblacion,5447502
Eslovenia,Europa,1952,poblacion,1489518
Eslovenia,Europa,1957,poblacion,1533070
Eslovenia,Europa,1962,poblacion,1582962
Eslovenia,Europa,1967,poblacion,1646912
Eslovenia,Europa,1972,poblacion,1694510
Eslovenia,Europa,1977,poblacion,1746919
Eslovenia,Europa,1982,poblacion,1861252
Eslovenia,Europa,1987,poblacion,1945870
Eslovenia,Europa,1992,poblacion,1999210
Eslovenia,Europa,1997,poblacion,2011612
Eslovenia,Europa,2002,poblacion,2011497
Eslovenia,Europa,2007,poblacion,2009245
Somalia,África,1952,poblacion,2526994
Somalia,África,1957,poblacion,2780415
Somalia,África,1962,poblacion,3080153
Somalia,África,1967,poblacion,3428839
Somalia,África,1972,poblacion,3840161
Somalia,África,1977,poblacion,4353666
Somalia,África,1982,poblacion,5828892
Somalia,África,1987,poblacion,6921858
Somalia,África,1992,poblacion,6099799
Somalia,África,1997,poblacion,6633514
Somalia,África,2002,poblacion,7753310
Somalia,África,2007,poblacion,9118773
Sudáfrica,África,1952,poblacion,14264935
Sudáfrica,África,1957,poblacion,16151549
Sudáfrica,África,1962,poblacion,18356657
Sudáfrica,África,1967,poblacion,20997321
Sudáfrica,África,1972,poblacion,23935810
Sudáfrica,África,1977,poblacion,27129932
Sudáfrica,África,1982,poblacion,31140029
Sudáfrica,África,1987,poblacion,35933379
Sudáfrica,África,1992,poblacion,39964159
Sudáfrica,África,1997,poblacion,42835005
Sudáfrica,África,2002,poblacion,44433622
Sudáfrica,África,2007,poblacion,43997828
España,Europa,1952,poblacion,28549870
España,Europa,1957,poblacion,29841614
España,Europa,1962,poblacion,31158061
España,Europa,1967,poblacion,32850275
España,Europa,1972,poblacion,34513161
España,Europa,1977,poblacion,36439000
España,Europa,1982,poblacion,37983310
España,Europa,1987,poblacion,38880702
España,Europa,1992,poblacion,39549438
España,Europa,1997,poblacion,39855442
España,Europa,2002,poblacion,40152517
España,Europa,2007,poblacion,40448191
Sri Lanka,Asia,1952,poblacion,7982342
Sri Lanka,Asia,1957,poblacion,9128546
Sri Lanka,Asia,1962,poblacion,10421936
Sri Lanka,Asia,1967,poblacion,11737396
Sri Lanka,Asia,1972,poblacion,13016733
Sri Lanka,Asia,1977,poblacion,14116836
Sri Lanka,Asia,1982,poblacion,15410151
Sri Lanka,Asia,1987,poblacion,16495304
Sri Lanka,Asia,1992,poblacion,17587060
Sri Lanka,Asia,1997,poblacion,18698655
Sri Lanka,Asia,2002,poblacion,19576783
Sri Lanka,Asia,2007,poblacion,20378239
Sudán,África,1952,poblacion,8504667
Sudán,África,1957,poblacion,9753392
Sudán,África,1962,poblacion,11183227
Sudán,África,1967,poblacion,12716129
Sudán,África,1972,poblacion,14597019
Sudán,África,1977,poblacion,17104986
Sudán,África,1982,poblacion,20367053
Sudán,África,1987,poblacion,24725960
Sudán,África,1992,poblacion,28227588
Sudán,África,1997,poblacion,32160729
Sudán,África,2002,poblacion,37090298
Sudán,África,2007,poblacion,42292929
Swazilandia,África,1952,poblacion,290243
Swazilandia,África,1957,poblacion,326741
Swazilandia,África,1962,poblacion,370006
Swazilandia,África,1967,poblacion,420690
Swazilandia,África,1972,poblacion,480105
Swazilandia,África,1977,poblacion,551425
Swazilandia,África,1982,poblacion,649901
Swazilandia,África,1987,poblacion,779348
Swazilandia,África,1992,poblacion,962344
Swazilandia,África,1997,poblacion,1054486
Swazilandia,África,2002,poblacion,1130269
Swazilandia,África,2007,poblacion,1133066
Suecia,Europa,1952,poblacion,7124673
Suecia,Europa,1957,poblacion,7363802
Suecia,Europa,1962,poblacion,7561588
Suecia,Europa,1967,poblacion,7867931
Suecia,Europa,1972,poblacion,8122293
Suecia,Europa,1977,poblacion,8251648
Suecia,Europa,1982,poblacion,8325260
Suecia,Europa,1987,poblacion,8421403
Suecia,Europa,1992,poblacion,8718867
Suecia,Europa,1997,poblacion,8897619
Suecia,Europa,2002,poblacion,8954175
Suecia,Europa,2007,poblacion,9031088
Suiza,Europa,1952,poblacion,4815000
Suiza,Europa,1957,poblacion,5126000
Suiza,Europa,1962,poblacion,5666000
Suiza,Europa,1967,poblacion,6063000
Suiza,Europa,1972,poblacion,6401400
Suiza,Europa,1977,poblacion,6316424
Suiza,Europa,1982,poblacion,6468126
Suiza,Europa,1987,poblacion,6649942
Suiza,Europa,1992,poblacion,6995447
Suiza,Europa,1997,poblacion,7193761
Suiza,Europa,2002,poblacion,7361757
Suiza,Europa,2007,poblacion,7554661
Siria,Asia,1952,poblacion,3661549
Siria,Asia,1957,poblacion,4149908
Siria,Asia,1962,poblacion,4834621
Siria,Asia,1967,poblacion,5680812
Siria,Asia,1972,poblacion,6701172
Siria,Asia,1977,poblacion,7932503
Siria,Asia,1982,poblacion,9410494
Siria,Asia,1987,poblacion,11242847
Siria,Asia,1992,poblacion,13219062
Siria,Asia,1997,poblacion,15081016
Siria,Asia,2002,poblacion,17155814
Siria,Asia,2007,poblacion,19314747
"Taiwán, China",Asia,1952,poblacion,8550362
"Taiwán, China",Asia,1957,poblacion,10164215
"Taiwán, China",Asia,1962,poblacion,11918938
"Taiwán, China",Asia,1967,poblacion,13648692
"Taiwán, China",Asia,1972,poblacion,15226039
"Taiwán, China",Asia,1977,poblacion,16785196
"Taiwán, China",Asia,1982,poblacion,18501390
"Taiwán, China",Asia,1987,poblacion,19757799
"Taiwán, China",Asia,1992,poblacion,20686918
"Taiwán, China",Asia,1997,poblacion,21628605
"Taiwán, China",Asia,2002,poblacion,22454239
"Taiwán, China",Asia,2007,poblacion,23174294
Tanzania,África,1952,poblacion,8322925
Tanzania,África,1957,poblacion,9452826
Tanzania,África,1962,poblacion,10863958
Tanzania,África,1967,poblacion,12607312
Tanzania,África,1972,poblacion,14706593
Tanzania,África,1977,poblacion,17129565
Tanzania,África,1982,poblacion,19844382
Tanzania,África,1987,poblacion,23040630
Tanzania,África,1992,poblacion,26605473
Tanzania,África,1997,poblacion,30686889
Tanzania,África,2002,poblacion,34593779
Tanzania,África,2007,poblacion,38139640
Tailandia,Asia,1952,poblacion,21289402
Tailandia,Asia,1957,poblacion,25041917
Tailandia,Asia,1962,poblacion,29263397
Tailandia,Asia,1967,poblacion,34024249
Tailandia,Asia,1972,poblacion,39276153
Tailandia,Asia,1977,poblacion,44148285
Tailandia,Asia,1982,poblacion,48827160
Tailandia,Asia,1987,poblacion,52910342
Tailandia,Asia,1992,poblacion,56667095
Tailandia,Asia,1997,poblacion,60216677
Tailandia,Asia,2002,poblacion,62806748
Tailandia,Asia,2007,poblacion,65068149
Togo,África,1952,poblacion,1219113
Togo,África,1957,poblacion,1357445
Togo,África,1962,poblacion,1528098
Togo,África,1967,poblacion,1735550
Togo,África,1972,poblacion,2056351
Togo,África,1977,poblacion,2308582
Togo,África,1982,poblacion,2644765
Togo,África,1987,poblacion,3154264
Togo,África,1992,poblacion,3747553
Togo,África,1997,poblacion,4320890
Togo,África,2002,poblacion,4977378
Togo,África,2007,poblacion,5701579
Trinidad y Tobago,Américas,1952,poblacion,662850
Trinidad y Tobago,Américas,1957,poblacion,764900
Trinidad y Tobago,Américas,1962,poblacion,887498
Trinidad y Tobago,Américas,1967,poblacion,960155
Trinidad y Tobago,Américas,1972,poblacion,975199
Trinidad y Tobago,Américas,1977,poblacion,1039009
Trinidad y Tobago,Américas,1982,poblacion,1116479
Trinidad y Tobago,Américas,1987,poblacion,1191336
Trinidad y Tobago,Américas,1992,poblacion,1183669
Trinidad y Tobago,Américas,1997,poblacion,1138101
Trinidad y Tobago,Américas,2002,poblacion,1101832
Trinidad y Tobago,Américas,2007,poblacion,1056608
Túnez,África,1952,poblacion,3647735
Túnez,África,1957,poblacion,3950849
Túnez,África,1962,poblacion,4286552
Túnez,África,1967,poblacion,4786986
Túnez,África,1972,poblacion,5303507
Túnez,África,1977,poblacion,6005061
Túnez,África,1982,poblacion,6734098
Túnez,África,1987,poblacion,7724976
Túnez,África,1992,poblacion,8523077
Túnez,África,1997,poblacion,9231669
Túnez,África,2002,poblacion,9770575
Túnez,África,2007,poblacion,10276158
Turquía,Europa,1952,poblacion,22235677
Turquía,Europa,1957,poblacion,25670939
Turquía,Europa,1962,poblacion,29788695
Turquía,Europa,1967,poblacion,33411317
Turquía,Europa,1972,poblacion,37492953
Turquía,Europa,1977,poblacion,42404033
Turquía,Europa,1982,poblacion,47328791
Turquía,Europa,1987,poblacion,52881328
Turquía,Europa,1992,poblacion,58179144
Turquía,Europa,1997,poblacion,63047647
Turquía,Europa,2002,poblacion,67308928
Turquía,Europa,2007,poblacion,71158647
Uganda,África,1952,poblacion,5824797
Uganda,África,1957,poblacion,6675501
Uganda,África,1962,poblacion,7688797
Uganda,África,1967,poblacion,8900294
Uganda,África,1972,poblacion,10190285
Uganda,África,1977,poblacion,11457758
Uganda,África,1982,poblacion,12939400
Uganda,África,1987,poblacion,15283050
Uganda,África,1992,poblacion,18252190
Uganda,África,1997,poblacion,21210254
Uganda,África,2002,poblacion,24739869
Uganda,África,2007,poblacion,29170398
Reino Unido,Europa,1952,poblacion,50430000
Reino Unido,Europa,1957,poblacion,51430000
Reino Unido,Europa,1962,poblacion,53292000
Reino Unido,Europa,1967,poblacion,54959000
Reino Unido,Europa,1972,poblacion,56079000
Reino Unido,Europa,1977,poblacion,56179000
Reino Unido,Europa,1982,poblacion,56339704
Reino Unido,Europa,1987,poblacion,56981620
Reino Unido,Europa,1992,poblacion,57866349
Reino Unido,Europa,1997,poblacion,58808266
Reino Unido,Europa,2002,poblacion,59912431
Reino Unido,Europa,2007,poblacion,60776238
Estados Unidos,Américas,1952,poblacion,157553000
Estados Unidos,Américas,1957,poblacion,171984000
Estados Unidos,Américas,1962,poblacion,186538000
Estados Unidos,Américas,1967,poblacion,198712000
Estados Unidos,Américas,1972,poblacion,209896000
Estados Unidos,Américas,1977,poblacion,220239000
Estados Unidos,Américas,1982,poblacion,232187835
Estados Unidos,Américas,1987,poblacion,242803533
Estados Unidos,Américas,1992,poblacion,256894189
Estados Unidos,Américas,1997,poblacion,272911760
Estados Unidos,Américas,2002,poblacion,287675526
Estados Unidos,Américas,2007,poblacion,301139947
Uruguay,Américas,1952,poblacion,2252965
Uruguay,Américas,1957,poblacion,2424959
Uruguay,Américas,1962,poblacion,2598466
Uruguay,Américas,1967,poblacion,2748579
Uruguay,Américas,1972,poblacion,2829526
Uruguay,Américas,1977,poblacion,2873520
Uruguay,Américas,1982,poblacion,2953997
Uruguay,Américas,1987,poblacion,3045153
Uruguay,Américas,1992,poblacion,3149262
Uruguay,Américas,1997,poblacion,3262838
Uruguay,Américas,2002,poblacion,3363085
Uruguay,Américas,2007,poblacion,3447496
Venezuela,Américas,1952,poblacion,5439568
Venezuela,Américas,1957,poblacion,6702668
Venezuela,Américas,1962,poblacion,8143375
Venezuela,Américas,1967,poblacion,9709552
Venezuela,Américas,1972,poblacion,11515649
Venezuela,Américas,1977,poblacion,13503563
Venezuela,Américas,1982,poblacion,15620766
Venezuela,Américas,1987,poblacion,17910182
Venezuela,Américas,1992,poblacion,20265563
Venezuela,Américas,1997,poblacion,22374398
Venezuela,Américas,2002,poblacion,24287670
Venezuela,Américas,2007,poblacion,26084662
Vietnam,Asia,1952,poblacion,26246839
Vietnam,Asia,1957,poblacion,28998543
Vietnam,Asia,1962,poblacion,33796140
Vietnam,Asia,1967,poblacion,39463910
Vietnam,Asia,1972,poblacion,44655014
Vietnam,Asia,1977,poblacion,50533506
Vietnam,Asia,1982,poblacion,56142181
Vietnam,Asia,1987,poblacion,62826491
Vietnam,Asia,1992,poblacion,69940728
Vietnam,Asia,1997,poblacion,76048996
Vietnam,Asia,2002,poblacion,80908147
Vietnam,Asia,2007,poblacion,85262356
Territorios Palestinos,Asia,1952,poblacion,1030585
Territorios Palestinos,Asia,1957,poblacion,1070439
Territorios Palestinos,Asia,1962,poblacion,1133134
Territorios Palestinos,Asia,1967,poblacion,1142636
Territorios Palestinos,Asia,1972,poblacion,1089572
Territorios Palestinos,Asia,1977,poblacion,1261091
Territorios Palestinos,Asia,1982,poblacion,1425876
Territorios Palestinos,Asia,1987,poblacion,1691210
Territorios Palestinos,Asia,1992,poblacion,2104779
Territorios Palestinos,Asia,1997,poblacion,2826046
Territorios Palestinos,Asia,2002,poblacion,3389578
Territorios Palestinos,Asia,2007,poblacion,4018332
Yemen,Asia,1952,poblacion,4963829
Yemen,Asia,1957,poblacion,5498090
Yemen,Asia,1962,poblacion,6120081
Yemen,Asia,1967,poblacion,6740785
Yemen,Asia,1972,poblacion,7407075
Yemen,Asia,1977,poblacion,8403990
Yemen,Asia,1982,poblacion,9657618
Yemen,Asia,1987,poblacion,11219340
Yemen,Asia,1992,poblacion,13367997
Yemen,Asia,1997,poblacion,15826497
Yemen,Asia,2002,poblacion,18701257
Yemen,Asia,2007,poblacion,22211743
Zambia,África,1952,poblacion,2672000
Zambia,África,1957,poblacion,3016000
Zambia,África,1962,poblacion,3421000
Zambia,África,1967,poblacion,3900000
Zambia,África,1972,poblacion,4506497
Zambia,África,1977,poblacion,5216550
Zambia,África,1982,poblacion,6100407
Zambia,África,1987,poblacion,7272406
Zambia,África,1992,poblacion,8381163
Zambia,África,1997,poblacion,9417789
Zambia,África,2002,poblacion,10595811
Zambia,África,2007,poblacion,11746035
Zimbabue,África,1952,poblacion,3080907
Zimbabue,África,1957,poblacion,3646340
Zimbabue,África,1962,poblacion,4277736
Zimbabue,África,1967,poblacion,4995432
Zimbabue,África,1972,poblacion,5861135
Zimbabue,África,1977,poblacion,6642107
Zimbabue,África,1982,poblacion,7636524
Zimbabue,África,1987,poblacion,9216418
Zimbabue,África,1992,poblacion,10704340
Zimbabue,África,1997,poblacion,11404948
Zimbabue,África,2002,poblacion,11926563
Zimbabue,África,2007,poblacion,12311143
Afganistán,Asia,1952,pib_per_capita,779.4453145
Afganistán,Asia,1957,pib_per_capita,820.8530296
Afganistán,Asia,1962,pib_per_capita,853.10071
Afganistán,Asia,1967,pib_per_capita,836.1971382
Afganistán,Asia,1972,pib_per_capita,739.9811058
Afganistán,Asia,1977,pib_per_capita,786.11336
Afganistán,Asia,1982,pib_per_capita,978.0114388
Afganistán,Asia,1987,pib_per_capita,852.3959448
Afganistán,Asia,1992,pib_per_capita,649.3413952
Afganistán,Asia,1997,pib_per_capita,635.341351
Afganistán,Asia,2002,pib_per_capita,726.7340548
Afganistán,Asia,2007,pib_per_capita,974.5803384
Albania,Europa,1952,pib_per_capita,1601.056136
Albania,Europa,1957,pib_per_capita,1942.284244
Albania,Europa,1962,pib_per_capita,2312.888958
Albania,Europa,1967,pib_per_capita,2760.196931
Albania,Europa,1972,pib_per_capita,3313.422188
Albania,Europa,1977,pib_per_capita,3533.00391
Albania,Europa,1982,pib_per_capita,3630.880722
Albania,Europa,1987,pib_per_capita,3738.932735
Albania,Europa,1992,pib_per_capita,2497.437901
